loss,mse,val_loss,val_mse,epoch
21.113460540771484,21.113460540771484,17.113662719726562,17.113662719726562,1
13.372751235961914,13.372751235961914,16.89867401123047,16.89867401123047,2
12.703497886657715,12.703497886657715,15.076369285583496,15.076369285583496,3
12.065481185913086,12.065481185913086,15.74750804901123,15.74750804901123,4
11.535934448242188,11.535934448242188,13.995091438293457,13.995091438293457,5
11.080595016479492,11.080595016479492,15.37549114227295,15.37549114227295,6
10.696598052978516,10.696598052978516,12.408376693725586,12.408376693725586,7
10.433659553527832,10.433659553527832,13.131301879882812,13.131301879882812,8
10.208673477172852,10.208673477172852,12.836966514587402,12.836966514587402,9
9.863455772399902,9.863455772399902,12.788156509399414,12.788156509399414,10
9.588461875915527,9.588461875915527,12.504429817199707,12.504429817199707,11
9.356879234313965,9.356879234313965,13.508602142333984,13.508602142333984,12
9.058125495910645,9.058125495910645,12.165409088134766,12.165409088134766,13
8.859619140625,8.859619140625,11.75312328338623,11.75312328338623,14
8.608285903930664,8.608285903930664,11.316811561584473,11.316811561584473,15
8.454977989196777,8.454977989196777,11.589971542358398,11.589971542358398,16
8.115923881530762,8.115923881530762,10.897988319396973,10.897988319396973,17
7.9378132820129395,7.9378132820129395,11.137347221374512,11.137347221374512,18
7.953436374664307,7.953436374664307,10.685792922973633,10.685792922973633,19
7.619319438934326,7.619319438934326,11.293025970458984,11.293025970458984,20
7.500344753265381,7.500344753265381,11.546793937683105,11.546793937683105,21
7.340598106384277,7.340598106384277,10.466828346252441,10.466828346252441,22
7.272384166717529,7.272384166717529,10.395428657531738,10.395428657531738,23
7.241641998291016,7.241641998291016,10.456565856933594,10.456565856933594,24
7.1541948318481445,7.1541948318481445,10.600772857666016,10.600772857666016,25
7.191501140594482,7.191501140594482,10.46507740020752,10.46507740020752,26
7.14461612701416,7.14461612701416,10.476619720458984,10.476619720458984,27
7.0147480964660645,7.0147480964660645,10.958951950073242,10.958951950073242,28
7.003950595855713,7.003950595855713,10.459179878234863,10.459179878234863,29
6.948924541473389,6.948924541473389,10.3684663772583,10.3684663772583,30
6.9991865158081055,6.9991865158081055,10.508056640625,10.508056640625,31
6.89346170425415,6.89346170425415,10.49732494354248,10.49732494354248,32
6.934915065765381,6.934915065765381,10.585855484008789,10.585855484008789,33
6.873289585113525,6.873289585113525,10.736387252807617,10.736387252807617,34
6.842265605926514,6.842265605926514,10.737854957580566,10.737854957580566,35
6.8375244140625,6.8375244140625,10.618071556091309,10.618071556091309,36
6.868577003479004,6.868577003479004,10.699030876159668,10.699030876159668,37
6.746476173400879,6.746476173400879,10.856830596923828,10.856830596923828,38
6.923538684844971,6.923538684844971,10.846576690673828,10.846576690673828,39
6.811323165893555,6.811323165893555,10.787534713745117,10.787534713745117,40
6.722231388092041,6.722231388092041,10.929595947265625,10.929595947265625,41
6.745754241943359,6.745754241943359,11.82099723815918,11.82099723815918,42
6.89336633682251,6.89336633682251,11.199764251708984,11.199764251708984,43
6.761600971221924,6.761600971221924,11.025914192199707,11.025914192199707,44
6.737578392028809,6.737578392028809,10.968438148498535,10.968438148498535,45
6.72029972076416,6.72029972076416,11.168754577636719,11.168754577636719,46
6.717127323150635,6.717127323150635,11.337800025939941,11.337800025939941,47
6.748021125793457,6.748021125793457,11.193747520446777,11.193747520446777,48
6.750160217285156,6.750160217285156,11.291483879089355,11.291483879089355,49
6.727044105529785,6.727044105529785,11.611200332641602,11.611200332641602,50
6.679076194763184,6.679076194763184,11.193037033081055,11.193037033081055,51
6.705453872680664,6.705453872680664,11.244221687316895,11.244221687316895,52
6.680429458618164,6.680429458618164,11.304132461547852,11.304132461547852,53
6.659834861755371,6.659834861755371,11.351264953613281,11.351264953613281,54
6.6731343269348145,6.6731343269348145,12.110525131225586,12.110525131225586,55
6.673335075378418,6.673335075378418,11.61568832397461,11.61568832397461,56
6.69605827331543,6.69605827331543,11.766651153564453,11.766651153564453,57
6.625336170196533,6.625336170196533,11.630281448364258,11.630281448364258,58
6.602912902832031,6.602912902832031,12.0464448928833,12.0464448928833,59
6.646833419799805,6.646833419799805,11.543388366699219,11.543388366699219,60
6.648011684417725,6.648011684417725,12.301685333251953,12.301685333251953,61
6.687591075897217,6.687591075897217,11.894156455993652,11.894156455993652,62
6.657540798187256,6.657540798187256,12.482967376708984,12.482967376708984,63
6.6174726486206055,6.6174726486206055,11.639294624328613,11.639294624328613,64
